account_id,account_holder1,addr1,addr2,addr3,addr4,postcode,propref,vo_propdescrip,liable_from,current_rv,sbrr,retail
7.1184981E7,KENSINGTON PROPERTIES GROUP LTD ,3 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765004E10,SHOP AND PREMISES                                           ,2015-12-31T00:00:00Z,17750.0,      ,Y     
7.1184981E7,KENSINGTON PROPERTIES GROUP LTD ,3 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765004E10,SHOP AND PREMISES                                           ,2015-12-31T00:00:00Z,17750.0,      ,Y     
7.1184981E7,KENSINGTON PROPERTIES GROUP LTD ,3 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765004E10,SHOP AND PREMISES                                           ,2015-12-31T00:00:00Z,17750.0,      ,Y     
7.1188523E7,VOYAGES TO ANTIQUITY (UK) LTD   ,SUITE B                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500803E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,34750.0,      ,      
7.1188523E7,VOYAGES TO ANTIQUITY (UK) LTD   ,SUITE B                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500803E10,OFFICES AND PREMISES                                        ,2015-01-04T00:00:00Z,34750.0,      ,      
7.1188523E7,VOYAGES TO ANTIQUITY (UK) LTD   ,SUITE B                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500803E10,OFFICES AND PREMISES                                        ,2015-01-04T00:00:00Z,34750.0,      ,      
7.1192976E7,VOYAGES TO ANTIQUITY (UK) LTD   ,CAR SPACES AT SUITE B              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500807E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,2800.0,      ,      
7.1192976E7,VOYAGES TO ANTIQUITY (UK) LTD   ,CAR SPACES AT SUITE B              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500807E10,CAR PARKING SPACE AND PREMISES                              ,2015-01-04T00:00:00Z,2800.0,      ,      
7.1192976E7,VOYAGES TO ANTIQUITY (UK) LTD   ,CAR SPACES AT SUITE B              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500807E10,CAR PARKING SPACE AND PREMISES                              ,2015-01-04T00:00:00Z,2800.0,      ,      
7.1186936E7,RIGHTON GROUP LIMITED           ,SUITE A                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500809E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,23750.0,      ,      
7.1186936E7,RIGHTON GROUP LIMITED           ,SUITE A                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500809E10,OFFICES AND PREMISES                                        ,2015-01-04T00:00:00Z,23750.0,      ,      
7.1186936E7,RIGHTON GROUP LIMITED           ,SUITE A                            ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.1476500809E10,OFFICES AND PREMISES                                        ,2015-01-04T00:00:00Z,23750.0,      ,      
7.1192977E7,RIGHTON GROUP LIMITED           ,CAR SPACES AT SUITE A              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.147650081E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,1400.0,      ,      
7.1192977E7,RIGHTON GROUP LIMITED           ,CAR SPACES AT SUITE A              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.147650081E10,CAR PARKING SPACE AND PREMISES                              ,2015-01-04T00:00:00Z,1400.0,      ,      
7.1192977E7,RIGHTON GROUP LIMITED           ,CAR SPACES AT SUITE A              ,8 SOUTH PARADE                     ,OXFORD                          ,                                ,OX2 7JL ,1.147650081E10,CAR PARKING SPACE AND PREMISES                              ,2015-01-04T00:00:00Z,1400.0,      ,      
7.1190466E7,HASTINGS DRUMMOND LTD           ,9 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765009E10,SHOP AND PREMISES                                           ,2013-04-03T00:00:00Z,28250.0,      ,Y     
7.1190466E7,HASTINGS DRUMMOND LTD           ,9 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765009E10,SHOP AND PREMISES                                           ,2013-04-03T00:00:00Z,28250.0,      ,Y     
7.1190466E7,HASTINGS DRUMMOND LTD           ,9 SOUTH PARADE                     ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765009E10,SHOP AND PREMISES                                           ,2013-04-03T00:00:00Z,28250.0,      ,Y     
7.1192838E7,WILD HONEY LOVE LTD             ,12 SOUTH PARADE                    ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765012E10,SHOP AND PREMISES                                           ,2016-06-13T00:00:00Z,30250.0,      ,Y     
7.1192838E7,WILD HONEY LOVE LTD             ,12 SOUTH PARADE                    ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765012E10,SHOP AND PREMISES                                           ,2016-06-13T00:00:00Z,30250.0,      ,Y     
7.1192838E7,WILD HONEY LOVE LTD             ,12 SOUTH PARADE                    ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.14765012E10,SHOP AND PREMISES                                           ,2016-06-13T00:00:00Z,30250.0,      ,Y     
7.1001021E7,WISEMAN FINE ART LTD            ,40/41 SOUTH PARADE                 ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.1476504002E10,GALLERY AND PREMISES                                        ,2003-09-25T00:00:00Z,33750.0,      ,Y     
7.1001021E7,WISEMAN FINE ART LTD            ,40/41 SOUTH PARADE                 ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.1476504002E10,GALLERY AND PREMISES                                        ,2003-09-25T00:00:00Z,33750.0,      ,Y     
7.1001021E7,WISEMAN FINE ART LTD            ,40/41 SOUTH PARADE                 ,OXFORD                             ,                                ,                                ,OX2 7JL ,1.1476504002E10,GALLERY AND PREMISES                                        ,2003-09-25T00:00:00Z,33750.0,      ,Y     
7.1188896E7,TELEFONICA UK LTD.              ,O2 UK SITE REF (CO865)             ,35 SPEEDWELL STREET                ,OXFORD                          ,                                ,OX1 1RH ,1.1478500865E10,Communication Station and Premises                          ,2005-01-04T00:00:00Z,12250.0,      ,      
7.1188896E7,TELEFONICA UK LTD.              ,O2 UK SITE REF (CO865)             ,35 SPEEDWELL STREET                ,OXFORD                          ,                                ,OX1 1RH ,1.1478500865E10,COMMUNICATION STATION AND PREMISES                          ,2005-01-04T00:00:00Z,12250.0,      ,      
7.1188896E7,TELEFONICA UK LTD.              ,O2 UK SITE REF (CO865)             ,35 SPEEDWELL STREET                ,OXFORD                          ,                                ,OX1 1RH ,1.1478500865E10,COMMUNICATION STATION AND PREMISES                          ,2005-01-04T00:00:00Z,12250.0,      ,      
7.1182682E7,WILKO RETAIL LTD                ,UNIT 1 THE SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100001E10,SHOP AND PREMISES                                           ,2002-07-06T00:00:00Z,201000.0,      ,      
7.1182682E7,WILKO RETAIL LTD                ,UNIT 1 THE SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100001E10,SHOP AND PREMISES                                           ,2002-07-06T00:00:00Z,201000.0,      ,      
7.1182682E7,WILKO RETAIL LTD                ,UNIT 1 THE SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100001E10,SHOP AND PREMISES                                           ,2002-07-06T00:00:00Z,201000.0,      ,      
7.1193149E7,AMAZON UK SERVICES LTD          ,AMAZON DELIVERY LOCKER DOLCE       ,TEMPLARS SQUARE                    ,BETWEEN TOWNS ROAD              ,OXFORD                          ,OX4 3UZ ,1.1481000011E10,SITE OF ELECTRONIC DELIVERY LOCKER                          ,2016-01-06T00:00:00Z,1500.0,      ,      
7.1193149E7,AMAZON UK SERVICES LTD          ,AMAZON DELIVERY LOCKER DOLCE       ,TEMPLARS SQUARE                    ,BETWEEN TOWNS ROAD              ,OXFORD                          ,OX4 3UZ ,1.1481000011E10,SITE OF ELECTRONIC DELIVERY LOCKER                          ,2016-01-06T00:00:00Z,1500.0,      ,      
7.1193149E7,AMAZON UK SERVICES LTD          ,AMAZON DELIVERY LOCKER DOLCE       ,TEMPLARS SQUARE                    ,BETWEEN TOWNS ROAD              ,OXFORD                          ,OX4 3UZ ,1.1481000011E10,SITE OF ELECTRONIC DELIVERY LOCKER                          ,2016-01-06T00:00:00Z,1500.0,      ,      
7.1183112E7,ICELAND FROZEN FOODS PLC        ,2 TEMPLARS SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100002E10,SUPERMARKET AND PREMISES                                    ,2002-06-12T00:00:00Z,97000.0,      ,      
7.1183112E7,ICELAND FROZEN FOODS PLC        ,2 TEMPLARS SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100002E10,SHOP AND PREMISES                                           ,2002-06-12T00:00:00Z,97000.0,      ,      
7.1183112E7,ICELAND FROZEN FOODS PLC        ,2 TEMPLARS SQUARE                  ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.148100002E10,SHOP AND PREMISES                                           ,2002-06-12T00:00:00Z,97000.0,      ,      
7.1192627E7,POUNDLAND LTD                   ,3 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810003E10,SHOP AND PREMISES                                           ,2016-02-14T00:00:00Z,85500.0,      ,      
7.1192627E7,POUNDLAND LTD                   ,3 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810003E10,SHOP AND PREMISES                                           ,2016-02-14T00:00:00Z,85500.0,      ,      
7.1192627E7,POUNDLAND LTD                   ,3 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810003E10,SHOP AND PREMISES                                           ,2016-02-14T00:00:00Z,85500.0,      ,      
7.0293611E7,WH SMITH LTD                    ,4 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3XD ,1.14810004E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,62000.0,      ,      
7.0293611E7,WH SMITH LTD                    ,4 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3XD ,1.14810004E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,62000.0,      ,      
7.0293611E7,WH SMITH LTD                    ,4 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3XD ,1.14810004E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,62000.0,      ,      
7.0293721E7,SUPERDRUG STORES PLC            ,5 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810005E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,61000.0,      ,      
7.0293721E7,SUPERDRUG STORES PLC            ,5 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810005E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,61000.0,      ,      
7.0293721E7,SUPERDRUG STORES PLC            ,5 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810005E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,61000.0,      ,      
7.1190482E7,TALK TALK MOBILE PHONES LTD     ,5A THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000501E10,SHOP AND PREMISES                                           ,2012-04-16T00:00:00Z,33750.0,      ,Y     
7.1190482E7,TALK TALK MOBILE PHONES LTD     ,5A THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000501E10,SHOP AND PREMISES                                           ,2012-04-16T00:00:00Z,33750.0,      ,Y     
7.1190482E7,TALK TALK MOBILE PHONES LTD     ,5A THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000501E10,SHOP AND PREMISES                                           ,2012-04-16T00:00:00Z,33750.0,      ,Y     
7.119258E7,GENUS UK LTD                    ,6-7 THE SQUARE                     ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000601E10,Shop and Premises                                           ,2015-04-24T00:00:00Z,89000.0,      ,      
7.119258E7,GENUS UK LTD                    ,6-7 THE SQUARE                     ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000601E10,SHOP AND PREMISES                                           ,2015-04-24T00:00:00Z,89000.0,      ,      
7.119258E7,GENUS UK LTD                    ,6-7 THE SQUARE                     ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481000601E10,SHOP AND PREMISES                                           ,2015-04-24T00:00:00Z,89000.0,      ,      
7.1174251E7,SAVERS HEALTH AND BEAUTY LTD    ,8 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810008E10,SHOP AND PREMISES                                           ,2000-06-11T00:00:00Z,40250.0,      ,Y     
7.1174251E7,SAVERS HEALTH AND BEAUTY LTD    ,8 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810008E10,SHOP AND PREMISES                                           ,2000-06-11T00:00:00Z,40250.0,      ,Y     
7.1174251E7,SAVERS HEALTH AND BEAUTY LTD    ,8 THE SQUARE                       ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810008E10,SHOP AND PREMISES                                           ,2000-06-11T00:00:00Z,40250.0,      ,Y     
7.1188412E7,B & M RETAIL LTD                ,9-10 THE SQUARE                    ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001E10,SUPERMARKET AND PREMISES                                    ,2010-06-16T00:00:00Z,128000.0,      ,      
7.1188412E7,B & M RETAIL LTD                ,9-10 THE SQUARE                    ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001E10,SUPERMARKET AND PREMISES                                    ,2010-06-16T00:00:00Z,128000.0,      ,      
7.1188412E7,B & M RETAIL LTD                ,9-10 THE SQUARE                    ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001E10,SUPERMARKET AND PREMISES                                    ,2010-06-16T00:00:00Z,128000.0,      ,      
7.1113751E7,CLAIRES ACCESSORIES UK LTD      ,11 THE SQUARE COWLEY               ,OXFORD                             ,                                ,                                ,OX4 3UZ ,1.14810011E10,SHOP AND PREMISES                                           ,1999-07-23T00:00:00Z,27250.0,      ,Y     
7.1113751E7,CLAIRES ACCESSORIES UK LTD      ,11 THE SQUARE COWLEY               ,OXFORD                             ,                                ,                                ,OX4 3UZ ,1.14810011E10,SHOP AND PREMISES                                           ,1999-07-23T00:00:00Z,27250.0,      ,Y     
7.1113751E7,CLAIRES ACCESSORIES UK LTD      ,11 THE SQUARE COWLEY               ,OXFORD                             ,                                ,                                ,OX4 3UZ ,1.14810011E10,SHOP AND PREMISES                                           ,1999-07-23T00:00:00Z,27250.0,      ,Y     
7.0294601E7,F HINDS LTD                     ,12 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810012E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,29000.0,      ,Y     
7.0294601E7,F HINDS LTD                     ,12 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810012E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,29000.0,      ,Y     
7.0294601E7,F HINDS LTD                     ,12 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810012E10,SHOP AND PREMISES                                           ,1991-01-04T00:00:00Z,29000.0,      ,Y     
7.1191818E7,VODAFONE LTD                    ,13 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810013E10,SHOP AND PREMISES                                           ,2014-05-11T00:00:00Z,28000.0,      ,Y     
7.1191818E7,VODAFONE LTD                    ,13 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810013E10,SHOP AND PREMISES                                           ,2014-05-11T00:00:00Z,28000.0,      ,Y     
7.1191818E7,VODAFONE LTD                    ,13 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810013E10,SHOP AND PREMISES                                           ,2014-05-11T00:00:00Z,28000.0,      ,Y     
7.1184802E7,BOSWELLS COFFEE COMPANY LIMITED ,THE MALL CAFE                      ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001401E10,CAFE AND PREMISES                                           ,2004-06-24T00:00:00Z,58000.0,      ,Y     
7.1184802E7,BOSWELLS COFFEE COMPANY LIMITED ,THE MALL CAFE                      ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001401E10,CAFE AND PREMISES                                           ,2004-06-24T00:00:00Z,58000.0,      ,Y     
7.1184802E7,BOSWELLS COFFEE COMPANY LIMITED ,THE MALL CAFE                      ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001401E10,CAFE AND PREMISES                                           ,2004-06-24T00:00:00Z,58000.0,      ,Y     
7.1193152E7,SPARKS E-CIGARETTES LTD         ,14 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001402E10,SHOP AND PREMISES                                           ,2016-09-12T00:00:00Z,18250.0,      ,Y     
7.1193152E7,SPARKS E-CIGARETTES LTD         ,14 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001402E10,SHOP AND PREMISES                                           ,2016-09-12T00:00:00Z,18250.0,      ,Y     
7.1193152E7,SPARKS E-CIGARETTES LTD         ,14 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001402E10,SHOP AND PREMISES                                           ,2016-09-12T00:00:00Z,18250.0,      ,Y     
7.1184803E7,BOSWELLS COFFEE COMPANY LIMITED ,STORES AT 14 THE SQUARE            ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001403E10,STORE AND PREMISES                                          ,2004-06-24T00:00:00Z,1650.0,      ,      
7.1184803E7,BOSWELLS COFFEE COMPANY LIMITED ,STORES AT 14 THE SQUARE            ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001403E10,STORE AND PREMISES                                          ,2004-06-24T00:00:00Z,1650.0,      ,      
7.1184803E7,BOSWELLS COFFEE COMPANY LIMITED ,STORES AT 14 THE SQUARE            ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001403E10,STORE AND PREMISES                                          ,2004-06-24T00:00:00Z,1650.0,      ,      
7.1184439E7,HOLLAND & BARRETT LTD           ,15 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810015E10,SHOP AND PREMISES                                           ,2004-01-08T00:00:00Z,31000.0,      ,Y     
7.1184439E7,HOLLAND & BARRETT LTD           ,15 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810015E10,SHOP AND PREMISES                                           ,2004-01-08T00:00:00Z,31000.0,      ,Y     
7.1184439E7,HOLLAND & BARRETT LTD           ,15 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810015E10,SHOP AND PREMISES                                           ,2004-01-08T00:00:00Z,31000.0,      ,Y     
7.1189039E7,BRIGHTHOUSE LIMITED             ,16-17 THE SQUARE                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001601E10,SHOP AND PREMISES                                           ,2011-03-03T00:00:00Z,92500.0,      ,      
7.1189039E7,BRIGHTHOUSE LIMITED             ,16-17 THE SQUARE                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001601E10,SHOP AND PREMISES                                           ,2011-03-03T00:00:00Z,92500.0,      ,      
7.1189039E7,BRIGHTHOUSE LIMITED             ,16-17 THE SQUARE                   ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481001601E10,SHOP AND PREMISES                                           ,2011-03-03T00:00:00Z,92500.0,      ,      
7.119342E7,MARTIAL ARTS OXFORD LTD         ,PT 1ST FLR OVER 16-17              ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001602E10,Fitness Centre and Premises                                 ,2017-05-15T00:00:00Z,23500.0,      ,      
7.119342E7,MARTIAL ARTS OXFORD LTD         ,PT 1ST FLR OVER 16-17              ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001602E10,FITNESS CENTRE AND PREMISES                                 ,2017-05-15T00:00:00Z,23500.0,      ,      
7.119342E7,MARTIAL ARTS OXFORD LTD         ,PT 1ST FLR OVER 16-17              ,THE SQUARE                         ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481001602E10,FITNESS CENTRE AND PREMISES                                 ,2017-05-15T00:00:00Z,23500.0,      ,      
7.0655881E7,TUI UK LTD                      ,18 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810018E10,SHOP AND PREMISES                                           ,1992-06-24T00:00:00Z,33750.0,      ,Y     
7.0655881E7,TUI UK LTD                      ,18 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810018E10,SHOP AND PREMISES                                           ,1992-06-24T00:00:00Z,33750.0,      ,Y     
7.0655881E7,TUI UK LTD                      ,18 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810018E10,SHOP AND PREMISES                                           ,1992-06-24T00:00:00Z,33750.0,      ,Y     
7.1194059E7,GDMP LIMITED                    ,19 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810019E10,SHOP AND PREMISES                                           ,2017-11-17T00:00:00Z,32750.0,      ,Y     
7.1194059E7,GDMP LIMITED                    ,19 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810019E10,SHOP AND PREMISES                                           ,2017-11-17T00:00:00Z,32750.0,      ,Y     
7.1194059E7,GDMP LIMITED                    ,19 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.14810019E10,SHOP AND PREMISES                                           ,2017-11-17T00:00:00Z,32750.0,      ,Y     
7.0662971E7,BOOTS UK LTD                    ,20 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481002E10,SHOP AND PREMISES                                           ,1993-01-04T00:00:00Z,46750.0,      ,      
7.0662971E7,BOOTS UK LTD                    ,20 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481002E10,SHOP AND PREMISES                                           ,1993-01-04T00:00:00Z,46750.0,      ,      
7.0662971E7,BOOTS UK LTD                    ,20 THE SQUARE                      ,COWLEY                             ,OXFORD                          ,                                ,OX4 3UZ ,1.1481002E10,SHOP AND PREMISES                                           ,1993-01-04T00:00:00Z,46750.0,      ,      
7.1193421E7,MARTIAL ARTS OXFORD LTD         ,1ST AND 2ND FLOORS                 ,21 THE SQUARE                      ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481002106E10,Fitness Studio and Premises                                 ,2017-05-15T00:00:00Z,63500.0,      ,      
7.1193421E7,MARTIAL ARTS OXFORD LTD         ,1ST AND 2ND FLOORS                 ,21 THE SQUARE                      ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481002106E10,FITNESS STUDIO AND PREMISES                                 ,2017-05-15T00:00:00Z,63500.0,      ,      
7.1193421E7,MARTIAL ARTS OXFORD LTD         ,1ST AND 2ND FLOORS                 ,21 THE SQUARE                      ,COWLEY                          ,OXFORD                          ,OX4 3UZ ,1.1481002106E10,FITNESS STUDIO AND PREMISES                                 ,2017-05-15T00:00:00Z,63500.0,      ,      
7.1018571E7,MESSRS HUCKIN BROS LTD          ,HUCKIN BROS. PT GF 33-37           ,STOCKMORE STREET                   ,OXFORD                          ,                                ,OX4 1JT ,1.1490003302E10,STORE AND PREMISES                                          ,1995-01-04T00:00:00Z,275.0,Y     ,      
7.1018571E7,MESSRS HUCKIN BROS LTD          ,HUCKIN BROS. PT GF 33-37           ,STOCKMORE STREET                   ,OXFORD                          ,                                ,OX4 1JT ,1.1490003302E10,STORE AND PREMISES                                          ,1995-01-04T00:00:00Z,275.0,Y     ,      
7.1018571E7,MESSRS HUCKIN BROS LTD          ,HUCKIN BROS. PT GF 33-37           ,STOCKMORE STREET                   ,OXFORD                          ,                                ,OX4 1JT ,1.1490003302E10,STORE AND PREMISES                                          ,1995-01-04T00:00:00Z,275.0,Y     ,      
7.1193417E7,D.E.C. (OXFORD) LTD             ,STORE R/O 33-37 STOCKMORE STREET   ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003305E10,Store and Premises                                          ,2015-01-04T00:00:00Z,1075.0,      ,      
7.1193417E7,D.E.C. (OXFORD) LTD             ,STORE R/O 33-37 STOCKMORE STREET   ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003305E10,Store and Premises                                          ,2015-01-04T00:00:00Z,1075.0,      ,      
7.1193417E7,D.E.C. (OXFORD) LTD             ,STORE R/O 33-37 STOCKMORE STREET   ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003305E10,Store and Premises                                          ,2015-01-04T00:00:00Z,1075.0,      ,      
7.118807E7,MULTI-FLOORS LTD                ,D E C 33-37 STOCKMORE STREET       ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003306E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,1825.0,      ,      
7.118807E7,MULTI-FLOORS LTD                ,D E C 33-37 STOCKMORE STREET       ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003306E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,1825.0,      ,      
7.118807E7,MULTI-FLOORS LTD                ,D E C 33-37 STOCKMORE STREET       ,OXFORD                             ,                                ,                                ,OX4 1JT ,1.1490003306E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,1825.0,      ,      
7.1193946E7,UNIHEAT (OXFORD) LTD            ,UNIHEAT STORE                      ,GROUND FLOOR                       ,33-37 STOCKMORE STREET          ,OXFORD                          ,OX4 1JT ,1.1490003311E10,Store and Premises                                          ,2017-01-04T00:00:00Z,1225.0,      ,      
7.1193946E7,UNIHEAT (OXFORD) LTD            ,UNIHEAT STORE                      ,GROUND FLOOR                       ,33-37 STOCKMORE STREET          ,OXFORD                          ,OX4 1JT ,1.1490003311E10,Store and Premises                                          ,2017-01-04T00:00:00Z,1225.0,      ,      
7.1193947E7,UNIHEAT (OXFORD) LTD            ,UNIHEAT OFFICE A                   ,1ST FLOOR                          ,33-37 STOCKMORE STREET          ,OXFORD                          ,OX4 1JT ,1.1490003312E10,Offices and Premises                                        ,2017-01-04T00:00:00Z,3600.0,Y     ,      
7.1193947E7,UNIHEAT (OXFORD) LTD            ,UNIHEAT OFFICE A                   ,1ST FLOOR                          ,33-37 STOCKMORE STREET          ,OXFORD                          ,OX4 1JT ,1.1490003312E10,Offices and Premises                                        ,2017-01-04T00:00:00Z,3600.0,Y     ,      
7.1193948E7,UNIHEAT (OXFORD) LTD            ,UNIHEAT OFFICE B                   ,1ST FLOOR                          ,33-37 STOCKMORE STREET          ,OXFORD                          ,OX4 1JT ,1.1490003313E10,Offices and Premises                                        ,2017-01-04T00:00:00Z,1100.0,      ,      
